"erro_ar2","erro_lasso","erro_media_historica","erro_rf"
-0.560684380459889,-0.403800159128552,-0.44621052631579,-0.546462
0.800138815047938,0.7009736538551,0.575263157894737,0.381737333333334
0.960697970046013,1.14794487210625,1.22873684210526,1.024528
-0.961047630345559,-0.650176815554041,-0.332421052631579,-0.579132333333333
-0.0409211211062575,-0.137248928536989,-0.187789473684211,-0.341438333333334
-0.458216915397661,-0.523686670177941,-0.552210526315789,-0.537542333333334
0.496208639743951,0.310928462750773,0.226947368421053,0.655581666666667
1.62987966872839,1.70786679462685,1.732,1.49842133333333
0.528458605999624,0.801883095610684,1.37231578947368,0.866967666666667
1.30692479828041,1.40893507125626,1.97031578947368,1.19912366666667
0.10572209315493,0.388802801298594,1.15442105263158,0.0201596666666681
-0.179601824137118,0.155666901775796,0.437052631578947,-0.528548666666665
-0.537439054667453,-0.719984285144665,-0.308421052631579,-0.915853999999999
-0.27368051445375,-0.648783663431347,-0.439263157894737,-1.20048566666667
0.0639335482645723,-0.338496467503656,-0.160526315789474,-0.408698666666666
-0.0433246860182891,-0.166053650440773,-0.121473684210526,-0.177746666666666
-0.0739131860503606,-0.394523715966151,-0.135684210526316,-0.453644999999999
0.095067130849368,0.0709560635112261,0.0263157894736842,0.184800333333334
0.795529098238353,0.803194862185392,0.810105263157895,0.828255
0.0114849579959651,0.248281077303486,0.426947368421053,-0.0654566666666652
0.363326835659165,0.541609101597841,0.577052631578947,0.168502
-0.936499873275186,-0.830865422582506,-0.639368421052632,-1.074673
0.587329931896385,0.43422362983896,0.250421052631579,0.298615
0.394223398826044,0.416022294019297,0.520421052631579,0.163918333333335
