"erro_ar2","erro_lasso","erro_media_historica","erro_rf"
0.554099321481834,0.167026045831332,0.173578947368421,0.355740666666666
-0.328267315138553,-0.236797531311921,-0.350105263157895,-0.158638666666667
-0.662661891512775,-0.739125178011872,-0.772210526315789,-1.280696
-0.302088385210378,-0.330804329865988,-0.642947368421053,-0.442855666666666
0.159317958720094,0.257902883133742,-0.187894736842105,0.280725333333333
0.0439398588349613,0.382976490648423,-0.0977894736842105,0.228257
0.0217826874290998,0.0734680697468841,-0.0368421052631579,0.308861
-1.15421492209935,-1.15375885608139,-1.17873684210526,-0.948221333333333
0.237855464374398,0.182955169909979,-0.246947368421053,0.291478
-0.429802464801335,-0.502774733509732,-0.656526315789474,-0.559497666666666
0.163466281943601,-0.03359212770225,-0.120947368421053,0.153208
-0.0533618677168353,-0.145481638960799,-0.197473684210526,0.0544539999999996
0.19768686377217,0.0936686466265664,0.106,0.252807666666667
-0.545110239006856,-0.505045287339005,-0.537157894736842,-0.335740333333333
0.872482850325408,0.791119431348761,0.686526315789474,0.498603666666667
0.129856618843847,0.137291506662627,0.253894736842105,0.170364999999999
-0.220469404076368,0.0912817503639883,-0.000315789473684158,0.324799666666667
-1.21126660621467,-1.1236179663414,-1.16210526315789,-1.04966933333333
-0.142509453589793,-0.511177292632035,-0.540526315789474,-0.356613666666666
0.279882057560669,-0.0510584083639293,-0.105263157894737,-0.0807553333333327
0.0122046092257211,-0.114084977330535,-0.105263157894737,0.00763000000000008
-1.01235652166409,-1.15082369520482,-1.06505263157895,-1.13266533333333
0.660945941604801,0.302797782673785,0.265263157894737,0.199359999999999
-0.0335998750413564,-0.239708421059396,-0.127578947368421,-0.348474
