"erro_ar2","erro_lasso","erro_media_historica","erro_rf"
3.11897147642087,-1.15327214749929,3.14747368421053,-0.402730333333339
-0.151598541028375,1.57321492121596,0.00421052631578944,0.0247756666666671
-0.234153503957658,-0.437266361087205,-0.591578947368421,-0.281132666666667
-0.554098024040376,-5.77600267790359,-0.571684210526316,-1.510896
-0.595589361278207,-5.07449444570105,-0.541263157894737,-3.699535
-0.763057454285257,-1.49082201689455,-0.710526315789474,-1.49702333333333
-4.09536258976181,-3.18351276852773,-4.05389473684211,-4.10612366666667
-0.521604371698975,2.0386480003876,-0.636315789473684,0.738971333333336
-0.97535077028567,1.34367117428499,-0.584842105263158,0.283116666666667
-0.584944456642638,0.236896326203176,-0.563894736842105,-0.457847
-0.0785182174421768,-0.057101472328548,-0.0616842105263158,0.345823
-0.457618988431094,-0.842927993792445,-0.413052631578947,-0.388244333333333
2.01368482567928,0.157569776593116,1.99242105263158,1.252511
-1.19039451776867,-0.146995570670503,-1.02778947368421,-0.988211666666666
-0.264550352091942,0.541862808387029,-0.461263157894737,0.0321546666666667
-0.49378841158971,-0.0784990246565138,-0.441052631578947,-0.313672
-0.45999807514432,0.344510945020856,-0.449789473684211,-0.117603666666667
-0.327171198752982,0.413802940947461,-0.319157894736842,-0.0396063333333334
-0.228760388450152,-0.0456081344405992,-0.214,-0.0310913333333329
-0.516775088865228,-1.31876034544087,-0.505684210526316,-0.331615
-0.421834583040715,-0.0630114350396005,-0.434631578947368,-0.154449
-0.486212539599133,0.058745349319822,-0.474421052631579,-0.362287333333334
-0.448433756308251,-0.129249117568907,-0.444105263157895,-0.152243333333334
-0.246276472278991,-0.580131583287252,-0.238631578947368,-0.255284
