"erro_ar2","erro_lasso","erro_media_historica","erro_rf"
-0.63664411597633,-0.942210526315789,-0.942210526315789,-0.342861333333333
-0.325646872341272,-0.413052631578947,-0.413052631578947,-1.29577866666667
-0.377700193406488,-0.636,-0.636,-0.463007999999999
-0.616919187298332,-0.776526315789474,-0.776526315789474,-0.329240666666667
-0.247698784172347,-0.480947368421053,-0.480947368421053,-0.646447000000001
0.523456184733198,0.284315789473684,0.284315789473684,0.134393333333333
-0.0772499484865238,-0.16178947368421,-0.161789473684211,-0.222558333333334
-0.198743092464386,-0.148105263157895,-0.148105263157895,-0.181284
-0.104389648945613,-0.158,-0.158,-0.13782
-0.0235846923649842,-0.0750526315789475,-0.0750526315789473,-0.107535666666668
2.41209307780538,2.36694736842105,2.36694736842105,2.38586033333333
-1.84385344798471,-1.61547368421053,-1.61547368421053,-1.76630633333333
-0.720000317152492,-0.159263157894737,-0.159263157894737,-0.789603666666667
0.629408104507088,0.251894736842105,0.251894736842105,0.261550333333333
-0.311803069816819,-0.340105263157895,-0.340105263157895,-0.433004666666666
1.17756833376191,1.22547368421053,1.22547368421053,1.14051933333333
0.574169706363017,0.532736842105263,0.532736842105263,0.897078666666667
2.20002818342311,2.52715789473684,2.52715789473684,2.411031
-0.218382025851583,0.080526315789474,0.0805263157894738,0.119260333333334
1.24452483966711,1.95989473684211,1.95989473684211,1.641826
0.294015455693603,0.418842105263158,0.418842105263158,0.167065999999999
-0.245577288667382,0.405157894736842,0.405157894736842,-0.0255020000000008
-0.0447384226529357,0.109789473684211,0.109789473684211,-0.242437000000001
-0.605620611464519,-0.472210526315789,-0.472210526315789,-0.565201333333334
